Uberstrain	Name	Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status)	Revised Source Niche	Revised_Collection_Year	Classification	Source Niche	Source Type	Source Details	Collection Year	Collection Month	Collection Day	Collection Time	Continent	Country	Region	District	City	Post Code	Latitude	Longitude	Lab Contact	Species	Serological Group	Serotype	EcoR Cluster	Path/Nonpath	Simple Patho	Simple Disease	Comment	Bio Project ID	Project ID	Disease	Sample ID	Secondary Sample ID	Date Entered	Release Date	Barcode	Status	Coverage	N50	Length	Species_1	Contig Number(>=200 bp)	Low Quality Bases	Version	Assembly barcode	HC0 (indistinguishable)	HC2	HC5	HC10	HC20	HC50	HC100	HC200	HC400	HC1100 (cgST Cplx)	HC1500	HC2000	HC2350 (subsp.)			Uberstrain	Name	Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status)	Revised Source Niche	Revised_Collection_Year	Classification
ESC_KA1793AA	P6050	SRR7879928;ILLUMINA;Paired;;SRX4718571	Human	2012	UPEC	Human	Human	Homo sapiens; urine	2012	NA	NA	NA	North America	United States	Pennsylvania	NA	NA	NA	NA	NA	The Broad Institute	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA448593	SRP162179	NA	SAMN10093627	SRS3803957	20/9/18	20/9/18	ESC_KA1793AA	Assembled	281	158207	5125933	Escherichia coli / Shigella;100.0%	109	44612	4	ESC_TA8706AA_AS	74027	74027	74027	74027	74027	1678	55	55	44	44	44	1	1								
ESC_KA1799AA	P6035	SRR7879922;ILLUMINA;Paired;;SRX4718565	Human	2012	UPEC	Human	Human	Homo sapiens; urine	2012	NA	NA	NA	North America	United States	Pennsylvania	NA	NA	NA	NA	NA	The Broad Institute	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA448593	SRP162179	NA	SAMN10093624	SRS3803950	20/9/18	20/9/18	ESC_KA1799AA	Assembled	308	216879	5299454	Escherichia coli / Shigella;100.0%	148	38088	4	ESC_TA8700AA_AS	74028	74028	74028	74028	74028	3702	55	55	44	44	44	1	1								
ESC_KA1801AA	P1029	SRR7879920;ILLUMINA;Paired;;SRX4718563	Human	2012	UPEC	Human	Human	Homo sapiens; urine	2012	NA	NA	NA	North America	United States	Pennsylvania	NA	NA	NA	NA	NA	The Broad Institute	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA448593	SRP162179	NA	SAMN10093619	SRS3803948	20/9/18	20/9/18	ESC_KA1801AA	Assembled	324	226108	5131469	Escherichia coli / Shigella;97.43%	88	35631	4	ESC_TA8698AA_AS	73991	73991	73991	73991	73991	55	55	55	44	44	44	1	1								
ESC_KA1803AA	P6128	SRR7879918;ILLUMINA;Paired;;SRX4718561	Human	2013	UPEC	Human	Human	Homo sapiens; urine	2013	NA	NA	NA	North America	United States	Pennsylvania	NA	NA	NA	NA	NA	The Broad Institute	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA448593	SRP162179	NA	SAMN10093562	SRS3803944	20/9/18	19/9/18	ESC_KA1803AA	Assembled	260	304381	5135297	Escherichia coli / Shigella;100.0%	80	16840	4	ESC_TA8696AA_AS	73992	73992	73992	73992	73992	3702	55	55	44	44	44	1	1								
ESC_KA1804AA	P6352	SRR7879917;ILLUMINA;Paired;;SRX4718560	Human	2015	UPEC	Human	Human	Homo sapiens; urine	2015	NA	NA	NA	North America	United States	Pennsylvania	NA	NA	NA	NA	NA	The Broad Institute	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA448593	SRP162179	NA	SAMN10093568	SRS3803943	20/9/18	19/9/18	ESC_KA1804AA	Assembled	222	282331	5235129	Escherichia coli / Shigella;100.0%	87	22617	4	ESC_TA8695AA_AS	73995	73995	73995	73995	73995	73995	55	55	44	44	44	1	1								
ESC_KA1805AA	P6086	SRR7879916;ILLUMINA;Paired;;SRX4718559	Human	2012	UPEC	Human	Human	Homo sapiens; urine	2012	NA	NA	NA	North America	United States	Pennsylvania	NA	NA	NA	NA	NA	The Broad Institute	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA448593	SRP162179	NA	SAMN10093560	SRS3803942	20/9/18	19/9/18	ESC_KA1805AA	Assembled	299	215707	5084531	Escherichia coli / Shigella;100.0%	96	26813	4	ESC_TA8694AA_AS	73996	73996	73996	73996	73996	73996	27328	1592	44	44	44	1	1								
ESC_KA1806AA	P6350	SRR7879915;ILLUMINA;Paired;;SRX4718558	Human	2015	UPEC	Human	Human	Homo sapiens; urine	2015	NA	NA	NA	North America	United States	Pennsylvania	NA	NA	NA	NA	NA	The Broad Institute	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA448593	SRP162179	NA	SAMN10093567	SRS3803941	20/9/18	19/9/18	ESC_KA1806AA	Assembled	329	250487	5118053	Escherichia coli / Shigella;100.0%	66	28353	4	ESC_TA8693AA_AS	73994	73994	73994	73994	73994	9592	55	55	44	44	44	1	1								
ESC_KA1814AA	P6232	SRR7879907;ILLUMINA;Paired;;SRX4718550	Human	2013	UPEC	Human	Human	Homo sapiens; urine	2013	NA	NA	NA	North America	United States	Pennsylvania	NA	NA	NA	NA	NA	The Broad Institute	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA448593	SRP162179	NA	SAMN10093550	SRS3803933	20/9/18	19/9/18	ESC_KA1814AA	Assembled	996	344195	5168254	Escherichia coli / Shigella;100.0%	111	12318	4	ESC_TA8792AA_AS	74072	74072	74072	74072	74072	3702	55	55	44	44	44	1	1								
ESC_KA1815AA	P6158	SRR7879906;ILLUMINA;Paired;;SRX4718549	Human	2013	UPEC	Human	Human	Homo sapiens; urine	2013	NA	NA	NA	North America	United States	Pennsylvania	NA	NA	NA	NA	NA	The Broad Institute	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA448593	SRP162179	NA	SAMN10093564	SRS3803932	20/9/18	19/9/18	ESC_KA1815AA	Assembled	229	342601	5143183	Escherichia coli / Shigella;100.0%	71	22051	4	ESC_TA8466AA_AS	73969	73969	73969	73969	73969	3702	55	55	44	44	44	1	1								
ESC_KA1822AA	P6136	SRR7879899;ILLUMINA;Paired;;SRX4718542	Human	2013	UPEC	Human	Human	Homo sapiens; urine	2013	NA	NA	NA	North America	United States	Pennsylvania	NA	NA	NA	NA	NA	The Broad Institute	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA448593	SRP162179	NA	SAMN10093563	SRS3803927	20/9/18	19/9/18	ESC_KA1822AA	Assembled	224	268770	5245123	Escherichia coli / Shigella;98.62%	117	29546	4	ESC_TA8684AA_AS	74014	74014	74014	74014	74014	74014	8435	6624	44	44	44	1	1								
ESC_KA1949AA	LL_509	traces-0qpKhqS;ILLUMINA;Paired;;NA	Poultry	2018	NA	Poultry	Avian	Broiler breeder	2018	NA	NA	NA	Europe	Croatia	NA	NA	NA	NA	NA	NA	miki@sund.ku.dk	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24/9/18	29/3/19	ESC_KA1949AA	Assembled	54	204005	5057137	Escherichia coli / Shigella;100.0%	141	34039	4	ESC_TA8927AA_AS	73420	73420	41869	41869	2245	2245	2245	1592	44	44	44	1	1								
ESC_KA2279AA	PSU-1316	SRR7904963;ILLUMINA;Paired;500;SRX4741323	Environment	2004	Environmental	Environment	Water/River	Waste Water	2004	NA	NA	NA	North America	United States	New York	NA	New York	NA	NA	NA	FDA Center for Food Safety and Applied Nutrition	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA357722	SRP101500	NA	SAMN10132614	SRS3822654	27/9/18	26/9/18	ESC_KA2279AA	Assembled	126	563793	5151809	Escherichia coli / Shigella;100.0%	63	7875	4	ESC_TA9938AA_AS	74289	74289	74289	74289	73991	55	55	55	44	44	44	1	1								
ESC_KA4013AA	CVM N17EC0236	SRR8095814;ILLUMINA;Paired;;SRX4922488	Bovine	2017	Other	Livestock	Bovine	Ground Beef	2017	NA	NA	NA	North America	United States	Kansas	NA	NA	NA	NA	NA	FDA-CVM	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA292663	SRP161673	NA	SAMN10221073	SRS3967811	23/10/18	23/10/18	ESC_KA4013AA	Assembled	95	450902	5304670	Escherichia coli / Shigella;98.44%	84	11999	4	ESC_UA1831AA_AS	75468	75468	75468	75468	75468	1108	1108	1108	1108	44	44	1	1								
ESC_KA4339AA	CVM N17EC1262	SRR8095544;ILLUMINA;Paired;;SRX4922162	NA	2017	NA	Aquatic Animal	NA	Whole - cut in lab	2017	NA	NA	NA	North America	United States	Iowa	NA	NA	NA	NA	NA	FDA-CVM	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA292663	SRP161673	NA	SAMN10221572	SRS3967486	23/10/18	23/10/18	ESC_KA4339AA	Assembled	109	204081	5151343	Escherichia coli / Shigella;98.49%	98	41132	4	ESC_UA1505AA_AS	75157	75157	75157	57208	26607	26607	1677	1592	44	44	44	1	1								
ESC_KA6678AA	644133	SRR8269012;ILLUMINA;Paired;;SRX5085872	Environment	2018	Environmental	Environment	ND/Others	environmental	2018	11	NA	NA	Europe	United Kingdom	NA	NA	NA	NA	NA	NA	Public Health England	Escherichia coli	NA	Escherichia Coli	NA	NA	NA	NA	NA	PRJNA315192	SRP071789	NA	SAMN10506009	SRS4098281	2/12/18	1/12/18	ESC_KA6678AA	Assembled	157	357777	4974663	Escherichia coli / Shigella;100.0%	64	14847	4	ESC_VA1064AA_AS	78921	78921	12209	12209	12209	12209	12209	1592	44	44	44	1	1								
ESC_KA8130AA	PSU-1742	SRR8297457;ILLUMINA;Paired;500;SRX5111962	Poultry	2018	RMAE	Poultry	Avian	Poultry	2018	4	NA	NA	North America	United States	Georgia	NA	NA	NA	NA	NA	FDA Center for Food Safety and Applied Nutrition	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA357722	SRP101500	NA	SAMN10485807	SRS4120908	11/12/18	10/12/18	ESC_KA8130AA	Assembled	96	204007	5315978	Escherichia coli / Shigella;98.92%	151	25918	4	ESC_VA3679AA_AS	80967	80967	80967	80967	80967	80967	80967	80967	44	44	44	1	1								
ESC_KA8413AA	M091A	SRR8360146;ILLUMINA;Paired;500;SRX5170838	Human	2017	Faecal	Human	Human	Homo sapiens; stool	2017	7	NA	NA	Asia	Sri Lanka	NA	NA	NA	NA	NA	NA	FDA Center for Food Safety and Applied Nutrition	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA293225	SRP103093	NA	SAMN10506437	SRS4178472	21/12/18	20/12/18	ESC_KA8413AA	Assembled	52	183060	5170855	Escherichia coli / Shigella;100.0%	122	20738	4	ESC_VA4677AA_AS	81282	81282	81282	81282	11816	6748	6748	6624	44	44	44	1	1								
ESC_KA8560AA	FSIS11816749	SRR8375464;ILLUMINA;Paired;500;SRX5185510	Bovine	2018	NA	Livestock	Bovine	animal-cattle-steer	2018	NA	NA	NA	North America	United States	Colorado	NA	NA	NA	NA	NA	"United States Department of Agriculture, Food Safety and Inspection Service"	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA292667	SRP066916	NA	SAMN10656498	SRS4192133	1/1/19	27/12/18	ESC_KA8560AA	Assembled	103	271711	5334492	Escherichia coli / Shigella;97.41%	105	19461	4	ESC_VA5393AA_AS	81463	81463	81463	81463	81463	81463	1108	1108	1108	44	44	1	1								
ESC_KA9556AA	FSIS11917128	SRR8456429;ILLUMINA;Paired;500;SRX5263083	Bovine	2018	NA	Livestock	Bovine	animal-cattle-steer	2018	NA	NA	NA	North America	United States	Arizona	NA	NA	NA	NA	NA	"United States Department of Agriculture, Food Safety and Inspection Service"	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA292667	SRP066916	NA	SAMN10774476	SRS4263912	23/1/19	18/1/19	ESC_KA9556AA	Assembled	127	216051	5338036	Escherichia coli / Shigella;92.05%	119	31433	4	ESC_VA7372AA_AS	83359	83359	83359	83359	83359	1108	1108	1108	1108	44	44	1	1								
ESC_LA1140AA	M14W138421	SRR8505951;ILLUMINA;Paired;;SRX5309791	Human	2014	UPEC	Human	Human	Homo sapiens; urine	2014	NA	NA	NA	Europe	United Kingdom	NA	NA	NA	NA	52.943219	-1.184984	University of Birmingham	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA517788	SRP182888	NA	SAMN10845025	SRS4307235	30/1/19	30/1/19	ESC_LA1140AA	Assembled	50	286696	5318264	Escherichia coli / Shigella;93.82%	141	13291	4	ESC_WA0222AA_AS	84294	84294	84294	84294	84294	3702	55	55	44	44	44	1	1								
ESC_LA1143AA	F14W131166-2	SRR8505954;ILLUMINA;Paired;;SRX5309788	Human	2014	UPEC	Human	Human	Homo sapiens; urine	2014	NA	NA	NA	Europe	United Kingdom	NA	NA	NA	NA	52.943219	-1.184984	University of Birmingham	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA517788	SRP182888	NA	SAMN10845024	SRS4307232	30/1/19	30/1/19	ESC_LA1143AA	Assembled	56	189653	5291532	Escherichia coli / Shigella;91.82%	160	23900	4	ESC_WA0219AA_AS	84297	84297	84297	84297	84297	2219	1107	44	44	44	44	1	1								
ESC_LA1549AA	M035X	SRR8535144;ILLUMINA;Paired;500;SRX5337633	Human	2017	Faecal	Human	Human	Homo sapiens; stool	2017	7	NA	NA	Asia	Sri Lanka	NA	NA	NA	NA	NA	NA	FDA Center for Food Safety and Applied Nutrition	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA293225	SRP103093	NA	SAMN10878257	SRS4330856	6/2/19	5/2/19	ESC_LA1549AA	Assembled	63	204008	5215620	Escherichia coli / Shigella;98.51%	115	22469	4	ESC_WA1915AA_AS	85186	85186	85186	85186	11816	6748	6748	6624	44	44	44	1	1								
ESC_LA3754AA	635	SRR7304367;ILLUMINA;Paired;;SRX4206769	Human	1998	Faecal	Human	Human	Homo sapiens; feces	1998	NA	NA	NA	North America	United States	NA	NA	NA	NA	NA	NA	George Washington University	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA475142	SRP150422	NA	SAMN09405725	SRS3413495	11/2/19	18/9/18	ESC_LA3754AA	Assembled	44	341263	5043213	Escherichia coli / Shigella;97.5%	90	13689	4	ESC_WA6979AA_AS	87248	87248	87248	87248	87248	55	55	55	44	44	44	1	1								
ESC_LA3756AA	1072	SRR7304369;ILLUMINA;Paired;;SRX4206767	Human	1999	Faecal	Human	Human	Homo sapiens; feces	1999	NA	NA	NA	North America	United States	NA	NA	NA	NA	NA	NA	George Washington University	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA475142	SRP150422	NA	SAMN09405719	SRS3413493	11/2/19	18/9/18	ESC_LA3756AA	Assembled	84	310327	5082377	Escherichia coli / Shigella;100.0%	84	10485	4	ESC_WA6977AA_AS	89933	89933	89933	89933	89933	89933	55	55	44	44	44	1	1								
ESC_LA3757AA	233	SRR7304370;ILLUMINA;Paired;;SRX4206766	Human	1998	Faecal	Human	Human	Homo sapiens; feces	1998	NA	NA	NA	North America	United States	NA	NA	NA	NA	NA	NA	George Washington University	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA475142	SRP150422	NA	SAMN09405720	SRS3413492	11/2/19	18/9/18	ESC_LA3757AA	Assembled	107	236087	5085582	Escherichia coli / Shigella;98.15%	74	20948	4	ESC_WA6976AA_AS	89927	89927	89927	89927	89927	2219	1107	44	44	44	44	1	1								
ESC_LA3758AA	2H18	SRR7304371;ILLUMINA;Paired;;SRX4206765	Human	1986	SEPEC	Human	Human	Homo sapiens; blood	1986	NA	NA	NA	North America	United States	NA	NA	NA	NA	NA	NA	George Washington University	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA475142	SRP150422	NA	SAMN09405717	SRS3413491	11/2/19	18/9/18	ESC_LA3758AA	Assembled	29	281583	5131129	Escherichia coli / Shigella;100.0%	62	16207	4	ESC_WA6975AA_AS	30927	30927	30927	30927	10747	55	55	55	44	44	44	1	1								
ESC_LA3760AA	417	SRR7304373;ILLUMINA;Paired;;SRX4206763	Human	1998	Faecal	Human	Human	Homo sapiens; feces	1998	NA	NA	NA	North America	United States	NA	NA	NA	NA	NA	NA	George Washington University	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA475142	SRP150422	NA	SAMN09405723	SRS3413489	11/2/19	18/9/18	ESC_LA3760AA	Assembled	198	359922	5038659	Escherichia coli / Shigella;100.0%	67	9277	4	ESC_YA6556AA_AS	93346	93346	93346	93346	93346	4847	55	55	44	44	44	1	1								
ESC_LA3761AA	474	SRR7304374;ILLUMINA;Paired;;SRX4206762	Human	1998	Faecal	Human	Human	Homo sapiens; feces	1998	NA	NA	NA	North America	United States	NA	NA	NA	NA	NA	NA	George Washington University	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA475142	SRP150422	NA	SAMN09405724	SRS3413486	11/2/19	18/9/18	ESC_LA3761AA	Assembled	33	294085	5130318	Escherichia coli / Shigella;100.0%	109	21765	4	ESC_WA6972AA_AS	87246	87246	87246	87246	87246	55	55	55	44	44	44	1	1								
ESC_LA3762AA	267	SRR7304375;ILLUMINA;Paired;;SRX4206761	Human	1998	Faecal	Human	Human	Homo sapiens; feces	1998	NA	NA	NA	North America	United States	NA	NA	NA	NA	NA	NA	George Washington University	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA475142	SRP150422	NA	SAMN09405721	SRS3413487	11/2/19	18/9/18	ESC_LA3762AA	Assembled	100	294421	5082913	Escherichia coli / Shigella;100.0%	118	11462	4	ESC_WA6971AA_AS	87252	87252	87252	87252	87252	87252	55	55	44	44	44	1	1								
ESC_LA3763AA	275	SRR7304376;ILLUMINA;Paired;;SRX4206760	Human	1998	Faecal	Human	Human	Homo sapiens; feces	1998	NA	NA	NA	North America	United States	NA	NA	NA	NA	NA	NA	George Washington University	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA475142	SRP150422	NA	SAMN09405722	SRS3413541	11/2/19	18/9/18	ESC_LA3763AA	Assembled	56	203912	5111887	Escherichia coli / Shigella;100.0%	78	9426	4	ESC_WA6970AA_AS	87250	87250	87250	87250	87250	3702	55	55	44	44	44	1	1								
ESC_LA3800AA	2H25	SRR7304413;ILLUMINA;Paired;;SRX4206723	Human	1987	SEPEC	Human	Human	Homo sapiens; blood	1987	NA	NA	NA	North America	United States	NA	NA	NA	NA	NA	NA	George Washington University	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA475142	SRP150422	NA	SAMN09405716	SRS3413448	11/2/19	18/9/18	ESC_LA3800AA	Assembled	81	268908	5135957	Escherichia coli / Shigella;98.46%	84	24578	4	ESC_WA6933AA_AS	30929	30929	30929	30929	30929	22501	1107	44	44	44	44	1	1								
ESC_LA3801AA	PM6	SRR7304414;ILLUMINA;Paired;;SRX4206722	Human	1985	SEPEC	Human	Human	Homo sapiens; blood	1985	NA	NA	NA	North America	United States	NA	NA	NA	NA	NA	NA	George Washington University	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA475142	SRP150422	NA	SAMN09405715	SRS3413447	11/2/19	18/9/18	ESC_LA3801AA	Assembled	90	359926	5084994	Escherichia coli / Shigella;100.0%	69	10900	4	ESC_WA6932AA_AS	87171	30979	30979	30979	30979	3702	55	55	44	44	44	1	1								
ESC_LA3804AA	H3	SRR7304417;ILLUMINA;Paired;;SRX4206719	Human	1984	SEPEC	Human	Human	Homo sapiens; blood	1984	NA	NA	NA	North America	United States	NA	NA	NA	NA	NA	NA	George Washington University	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA475142	SRP150422	NA	SAMN09405708	SRS3413444	11/2/19	18/9/18	ESC_LA3804AA	Assembled	62	412079	5051624	Escherichia coli / Shigella;100.0%	74	11838	4	ESC_WA6929AA_AS	87174	87174	30941	30941	30941	9592	55	55	44	44	44	1	1								
ESC_LA3805AA	H16	SRR7304418;ILLUMINA;Paired;;SRX4206718	Human	1984	SEPEC	Human	Human	Homo sapiens; blood	1984	NA	NA	NA	North America	United States	NA	NA	NA	NA	NA	NA	George Washington University	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA475142	SRP150422	NA	SAMN09405707	SRS3413443	11/2/19	18/9/18	ESC_LA3805AA	Assembled	63	360147	5052066	Escherichia coli / Shigella;100.0%	74	12368	4	ESC_WA6928AA_AS	30941	30941	30941	30941	30941	9592	55	55	44	44	44	1	1								
ESC_LA3806AA	H25	SRR7304419;ILLUMINA;Paired;;SRX4206717	Human	1984	SEPEC	Human	Human	Homo sapiens; blood	1984	NA	NA	NA	North America	United States	NA	NA	NA	NA	NA	NA	George Washington University	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA475142	SRP150422	NA	SAMN09405710	SRS3413442	11/2/19	18/9/18	ESC_LA3806AA	Assembled	38	281728	5111179	Escherichia coli / Shigella;100.0%	59	8750	4	ESC_WA6927AA_AS	87175	87175	30955	30955	30955	3702	55	55	44	44	44	1	1								
ESC_LA3807AA	H15	SRR7304420;ILLUMINA;Paired;;SRX4206716	Human	1984	SEPEC	Human	Human	Homo sapiens; blood	1984	NA	NA	NA	North America	United States	NA	NA	NA	NA	NA	NA	George Washington University	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA475142	SRP150422	NA	SAMN09405709	SRS3413441	11/2/19	18/9/18	ESC_LA3807AA	Assembled	66	279797	5174352	Escherichia coli / Shigella;100.0%	82	11376	4	ESC_WA6926AA_AS	30949	30949	30949	30949	30949	3702	55	55	44	44	44	1	1								
ESC_LA3808AA	H38	SRR7304421;ILLUMINA;Paired;;SRX4206715	Human	1985	SEPEC	Human	Human	Homo sapiens; blood	1985	NA	NA	NA	North America	United States	NA	NA	NA	NA	NA	NA	George Washington University	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA475142	SRP150422	NA	SAMN09405712	SRS3413440	11/2/19	18/9/18	ESC_LA3808AA	Assembled	45	281762	5087921	Escherichia coli / Shigella;100.0%	79	15491	4	ESC_WA6925AA_AS	30866	30866	30866	30866	29665	9592	55	55	44	44	44	1	1								
ESC_LA3809AA	H35	SRR7304422;ILLUMINA;Paired;;SRX4206714	Human	1985	SEPEC	Human	Human	Homo sapiens; blood	1985	NA	NA	NA	North America	United States	NA	NA	NA	NA	NA	NA	George Washington University	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA475142	SRP150422	NA	SAMN09405711	SRS3413439	11/2/19	18/9/18	ESC_LA3809AA	Assembled	79	359974	5022977	Escherichia coli / Shigella;100.0%	72	9897	4	ESC_WA6924AA_AS	30867	30867	30867	30867	1678	1678	55	55	44	44	44	1	1								
ESC_LA3810AA	V23	SRR7304423;ILLUMINA;Paired;;SRX4206713	Human	1984	SEPEC	Human	Human	Homo sapiens; blood	1984	NA	NA	NA	North America	United States	NA	NA	NA	NA	NA	NA	George Washington University	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA475142	SRP150422	NA	SAMN09405714	SRS3413438	11/2/19	18/9/18	ESC_LA3810AA	Assembled	65	253445	5331459	Escherichia coli / Shigella;93.54%	68	11848	4	ESC_WA6923AA_AS	30904	30904	30904	30904	30904	30904	55	55	44	44	44	1	1								
ESC_LA3811AA	V15	SRR7304424;ILLUMINA;Paired;;SRX4206712	Human	1981	SEPEC	Human	Human	Homo sapiens; blood	1981	NA	NA	NA	North America	United States	NA	NA	NA	NA	NA	NA	George Washington University	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA475142	SRP150422	NA	SAMN09405713	SRS3413490	11/2/19	18/9/18	ESC_LA3811AA	Assembled	60	264028	5070415	Escherichia coli / Shigella;100.0%	79	11052	4	ESC_WA6922AA_AS	30905	30905	30905	30905	30905	9592	55	55	44	44	44	1	1								
ESC_LA3845AA	455	SRR7304458;ILLUMINA;Paired;;SRX4206678	Human	2000	Faecal	Human	Human	Homo sapiens; feces	2000	NA	NA	NA	North America	United States	NA	NA	NA	NA	NA	NA	George Washington University	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA475142	SRP150422	NA	SAMN09405737	SRS3413404	11/2/19	18/9/18	ESC_LA3845AA	Assembled	26	281817	5087172	Escherichia coli / Shigella;100.0%	71	23467	4	ESC_WA6888AA_AS	87097	87097	87097	87097	87097	9592	55	55	44	44	44	1	1								
ESC_LA3846AA	492	SRR7304459;ILLUMINA;Paired;;SRX4206677	Human	2000	Faecal	Human	Human	Homo sapiens; feces	2000	NA	NA	NA	North America	United States	NA	NA	NA	NA	NA	NA	George Washington University	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA475142	SRP150422	NA	SAMN09405738	SRS3413403	11/2/19	18/9/18	ESC_LA3846AA	Assembled	72	139297	5200245	Escherichia coli / Shigella;96.34%	146	21945	4	ESC_WA6887AA_AS	87098	87098	87098	87098	87098	87098	1107	44	44	44	44	1	1								
ESC_LA3847AA	1279	SRR7304460;ILLUMINA;Paired;;SRX4206676	Human	1998	SEPEC	Human	Human	Homo sapiens; blood	1998	NA	NA	NA	North America	United States	NA	NA	NA	NA	NA	NA	George Washington University	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA475142	SRP150422	NA	SAMN09405739	SRS3413401	11/2/19	18/9/18	ESC_LA3847AA	Assembled	64	234887	5127120	Escherichia coli / Shigella;93.83%	127	33306	4	ESC_WA6886AA_AS	87099	87099	87099	87099	87099	8435	8435	6624	44	44	44	1	1								
ESC_LA3873AA	391	SRR7304486;ILLUMINA;Paired;;SRX4206650	Human	2000	Faecal	Human	Human	Homo sapiens; feces	2000	NA	NA	NA	North America	United States	NA	NA	NA	NA	NA	NA	George Washington University	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA475142	SRP150422	NA	SAMN09405736	SRS3413377	11/2/19	18/9/18	ESC_LA3873AA	Assembled	116	171591	5157057	Escherichia coli / Shigella;96.41%	119	10942	4	ESC_WA6860AA_AS	88027	88027	88027	88027	41949	3702	55	55	44	44	44	1	1								
ESC_LA3874AA	384	SRR7304487;ILLUMINA;Paired;;SRX4206649	Human	2000	Faecal	Human	Human	Homo sapiens; feces	2000	NA	NA	NA	North America	United States	NA	NA	NA	NA	NA	NA	George Washington University	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA475142	SRP150422	NA	SAMN09405735	SRS3413376	11/2/19	18/9/18	ESC_LA3874AA	Assembled	60	282097	5207992	Escherichia coli / Shigella;95.75%	93	26472	4	ESC_WA6859AA_AS	88000	88000	88000	88000	88000	66821	55	55	44	44	44	1	1								
ESC_LA3876AA	237	SRR7304489;ILLUMINA;Paired;;SRX4206647	Human	1999	UPEC	Human	Human	Homo sapiens; urine	1999	NA	NA	NA	North America	United States	NA	NA	NA	NA	NA	NA	George Washington University	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA475142	SRP150422	NA	SAMN09405730	SRS3413374	11/2/19	18/9/18	ESC_LA3876AA	Assembled	23	260624	5128088	Escherichia coli / Shigella;100.0%	82	19317	4	ESC_WA6857AA_AS	88004	88004	88004	88004	88004	1680	1107	44	44	44	44	1	1								
ESC_LA3877AA	20	SRR7304490;ILLUMINA;Paired;;SRX4206646	Human	1998	UPEC	Human	Human	Homo sapiens; urine	1998	NA	NA	NA	North America	United States	NA	NA	NA	NA	NA	NA	George Washington University	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA475142	SRP150422	NA	SAMN09405729	SRS3413373	11/2/19	18/9/18	ESC_LA3877AA	Assembled	70	267667	5125738	Escherichia coli / Shigella;100.0%	83	11157	4	ESC_WA6856AA_AS	88008	88008	88008	88008	88008	2219	1107	44	44	44	44	1	1								
